,academic_session,available_to_erasmus_students,available_to_visiting_students,code,credits,level,remark,school,taught_wholly_by_distance_learning,title,typically_offered
3965,2017-18,Yes,Yes,MODLANG4008,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,"Memory, Trauma, and History in Contemporary Literature and Culture",Runs Throughout Semesters 1 and 2
3966,2017-18,Yes,Yes,MODLANG4009,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,"Money, Markets and Morals: European Economic Thought",Semester 1
3967,2017-18,Yes,Yes,MODLANG4007,20,Level 4 (SCQF level 10),Beginners,School of Modern Languages and Cultures,,Subsidiary Chinese (Mandarin) Language,Runs Throughout Semesters 1 and 2
3968,2017-18,Yes,Yes,MODLANG4010,20,Level 4 (SCQF level 10),Intermediate,School of Modern Languages and Cultures,,Subsidiary Chinese (Mandarin) Language,Runs Throughout Semesters 1 and 2
3969,2017-18,,Yes,MODLANG4005,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Image Cultures: Theory and Practice,Runs Throughout Semesters 1 and 2
3970,2017-18,No,No,MODLANG5024,20,Level 5 (SCQF level 11),Nankai,School of Modern Languages and Cultures,,Approaches to Translation and the Professional Environment,Semester 2
3971,2017-18,Yes,Yes,MODLANG5012,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,China and the West: Intellectuals and Knowledge dynamics,Semester 1
3972,2017-18,,Yes,MODLANG5006,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,Literary Translation Studies,Semester 2
3973,2017-18,No,No,MODLANG5013P,100,Level 5 (SCQF level 11),100,School of Modern Languages and Cultures,,MRes Dissertation in Modern Languages,Summer
3974,2017-18,No,No,MODLANG5015P,120,Level 5 (SCQF level 11),120,School of Modern Languages and Cultures,,MRes Dissertation in Modern Languages,Summer
3975,2017-18,No,No,MODLANG5014P,90,Level 5 (SCQF level 11),90,School of Modern Languages and Cultures,,MRes Dissertation in Modern Languages,Summer
3976,2017-18,No,No,MODLANG5028P,60,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,MSc Translation Studies: Translation and Professional Practice Dissertation (Glasgow-Nankai JGS),Runs Throughout Semesters 1 and 2
3977,2017-18,,Yes,MODLANG5001,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,Mandarin Advanced Translation and Language Study 1,Semester 1
3978,2017-18,,Yes,MODLANG5002,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,Mandarin Advanced Translation and Language Study 2,Semester 2
3979,2017-18,,Yes,MODLANG5005,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,Marketing and Translation across Media,Semester 1
3980,2017-18,,Yes,MODLANG5008,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,Modern Language Studies: Exercises in Reflective Practice,Runs Throughout Semesters 1 and 2
3981,2017-18,Yes,Yes,MODLANG5010,20,Level 5 (SCQF level 11),Mandarin,School of Modern Languages and Cultures,,PG Beginner Chinese 1,Semester 1
3982,2017-18,Yes,Yes,MODLANG5011,40,Level 5 (SCQF level 11),Mandarin,School of Modern Languages and Cultures,,PG Beginner Chinese 2,Runs Throughout Semesters 1 and 2
3983,2017-18,Yes,Yes,MODLANG5021,40,Level 5 (SCQF level 11),Mandarin,School of Modern Languages and Cultures,,PG Intermediate Chinese,Runs Throughout Semesters 1 and 2
3984,2017-18,No,No,MODLANG5026,20,Level 5 (SCQF level 11),Nankai,School of Modern Languages and Cultures,,Research Methods and Skills in Translation Studies,Semester 1
3985,2017-18,No,Yes,MODLANG5016,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,SMLC PGT Directed Study (Semester 1),Semester 1
3986,2017-18,No,Yes,MODLANG5017,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,SMLC PGT Directed Study (Semester 2),Semester 2
3987,2017-18,No,Yes,MODLANG5018,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,SMLC PGT Portfolio option (Semester 1),Semester 1
3988,2017-18,No,Yes,MODLANG5019,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,SMLC PGT Portfolio option (Semester 2),Semester 2
3989,2017-18,No,No,MODLANG5025,20,Level 5 (SCQF level 11),Nankai,School of Modern Languages and Cultures,,Translation Studies in Theory and Practice,Semester 1
3990,2017-18,No,No,MODLANG5027,20,Level 5 (SCQF level 11),Nankai,School of Modern Languages and Cultures,,Translation Technology: Terminology Management and Subtitling,Semester 1
3991,2017-18,No,No,MODLANG5023,20,Level 5 (SCQF level 11),Nankai,School of Modern Languages and Cultures,,Translation of Literature and Culture 1,Semester 1
3992,2017-18,No,Yes,MODLANG5009,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,Transnational Constructions of Gender,Semester 2
3993,2017-18,Yes,Yes,MODLANG5022,20,Level 5 (SCQF level 11),,School of Social and Political Sciences,,Czech for Social Scientists Beginners Semester 2,Semester 2
3994,2017-18,Yes,Yes,MUSIC1020,20,Level 1 (SCQF level 7),,School of Culture and Creative Arts,,Listening in Culture,Semester 1
3995,2017-18,Yes,Yes,MUSIC1021,20,Level 1 (SCQF level 7),,School of Culture and Creative Arts,,Listening through Analysis,Semester 2
3996,2017-18,No,No,MUSIC1002,20,Level 1 (SCQF level 7),BMus,School of Culture and Creative Arts,,"Musical Techniques, Foundation",Runs Throughout Semesters 1 and 2
3997,2017-18,,Yes,MUSIC1004,20,Level 1 (SCQF level 7),,School of Culture and Creative Arts,,Orchestration,Runs Throughout Semesters 1 and 2
3998,2017-18,No,No,MUSIC1005,20,Level 1 (SCQF level 7),Foundation,School of Culture and Creative Arts,,Performance Level 1,Runs Throughout Semesters 1 and 2
3999,2017-18,,No,MUSIC2003,20,Level 2 (SCQF level 8),ENGINEERING,School of Culture and Creative Arts,,ASPECTS OF MODERNITY,Either Semester 1 or Semester 2 (Alternate Years)
4000,2017-18,Yes,Yes,MUSIC2001,20,Level 2 (SCQF level 8),APM,School of Culture and Creative Arts,,Aesthetics And Philosophy Of Music,Either Semester 1 or Semester 2
4001,2017-18,,Yes,MUSIC2002,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,Analysis: Formalist Approaches,Either Semester 1 or Semester 2 (Alternate Years)
4002,2017-18,Yes,Yes,MUSIC2004,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,Bach and the Lutheran Passion,Semester 1 (Alternate Years)
4003,2017-18,Yes,Yes,MUSIC2005,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,Introduction to Composition,Runs Throughout Semesters 1 and 2
4004,2017-18,Yes,Yes,MUSIC2020,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,Jazz and Blues,Either Semester 1 or Semester 2
4005,2017-18,Yes,Yes,MUSIC2021,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,Musical Culture in the Long Nineteenth Century,Semester 1 (Alternate Years)
4006,2017-18,Yes,Yes,MUSIC2006,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,"Musical Techniques,",Runs Throughout Semesters 1 and 2
4007,2017-18,Yes,Yes,MUSIC2024,10,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,"Musical Techniques, Foundation Semester One",Semester 1
4008,2017-18,Yes,Yes,MUSIC2025,10,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,"Musical Techniques, Foundation Semester Two",Semester 2
4009,2017-18,,Yes,MUSIC2007,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,"Musical Techniques, Intermediate",Runs Throughout Semesters 1 and 2
4010,2017-18,Yes,Yes,MUSIC2008,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,Opera,Either Semester 1 or Semester 2 (Alternate Years)
4011,2017-18,No,No,MUSIC2009,20,Level 2 (SCQF level 8),Intermediate,School of Culture and Creative Arts,,Performance Level 2,Runs Throughout Semesters 1 and 2
4012,2017-18,Yes,Yes,MUSIC2014,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,Romantic Song,Semester 2 (Alternate Years)
4013,2017-18,,No,MUSIC2011,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,"Sonic Arts, Intermediate",Runs Throughout Semesters 1 and 2
4014,2017-18,,No,MUSIC2022,20,Level 2 (SCQF level 8),BEng,School of Culture and Creative Arts,,Sonic Arts: Interacting with Sound,Runs Throughout Semesters 1 and 2
4015,2017-18,,No,MUSIC2023,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,Sonic Arts: Interacting with,Runs Throughout Semesters 1 and 2
4016,2017-18,,Yes,MUSIC4003,30,Level 4 (SCQF level 10),ARTS,School of Culture and Creative Arts,,ASPECTS OF MODERNITY,Either Semester 1 or Semester 2 (Alternate Years)
4017,2017-18,No,No,MUSIC4014,60,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Advanced Research Project (BMus only),Runs Throughout Semesters 1 and 2
4018,2017-18,,Yes,MUSIC4001,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Aesthetics And Philosophy Of,Either Semester 1 or Semester 2
4019,2017-18,Yes,Yes,MUSIC4065,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Analysis: Critical and Hermeneutic Approaches,Either Semester 1 or Semester 2
4020,2017-18,,Yes,MUSIC4002,20,Level 4 (SCQF level 10),Honours,School of Culture and Creative Arts,,Analysis: Formalist Approaches,Semester 1 (Alternate Years)
4021,2017-18,Yes,Yes,MUSIC4066,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Aspects of Modernity,Either Semester 1 or Semester 2
4022,2017-18,,Yes,MUSIC4004,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,BACH AND THE LUTHERAN,Semester 1 (Alternate Years)
4023,2017-18,Yes,Yes,MUSIC4067,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Composition Advanced 20,Runs Throughout Semesters 1 and 2
4024,2017-18,Yes,Yes,MUSIC4068,40,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Composition Advanced 40,Runs Throughout Semesters 1 and 2
4025,2017-18,Yes,Yes,MUSIC4069,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Composition Higher,Runs Throughout Semesters 1 and 2
4026,2017-18,No,No,MUSIC4063,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Composition in the Classroom,Full Year
4027,2017-18,,No,MUSIC4008,60,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,"Composition, Advanced",Runs Throughout Semesters 1 and 2
4028,2017-18,Yes,Yes,MUSIC4070,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Debussy and the 'Belle époque',Either Semester 1 or Semester 2
4029,2017-18,No,No,MUSIC4013P,30,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Dissertation,Runs Throughout Semesters 1 and 2
4030,2017-18,No,No,MUSIC4071P,40,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Dissertation in Music,Runs Throughout Semesters 1 and 2
4031,2017-18,Yes,Yes,MUSIC4072,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Experimental Music Practice,Runs Throughout Semesters 1 and 2
4032,2017-18,Yes,Yes,MUSIC4073,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Film Music,Either Semester 1 or Semester 2
4033,2017-18,Yes,Yes,MUSIC4059,20,Level 4 (SCQF level 10),20,School of Culture and Creative Arts,,Genders,Either Semester 1 or Semester 2
4034,2017-18,Yes,Yes,MUSIC4060,30,Level 4 (SCQF level 10),30,School of Culture and Creative Arts,,Genders,Either Semester 1 or Semester 2
4035,2017-18,Yes,Yes,MUSIC4074,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Historiography of Music,Either Semester 1 or Semester 2
4036,2017-18,Yes,Yes,MUSIC4011,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Introduction to Composition for Honours,Runs Throughout Semesters 1 and 2
4037,2017-18,Yes,Yes,MUSIC4061,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Introduction to Popular Culture,Semester 2
4038,2017-18,Yes,Yes,MUSIC4048,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Jazz and Blues,Either Semester 1 or Semester 2
4039,2017-18,Yes,Yes,MUSIC4088,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Modernist Music Aesthetics,Either Semester 1 or Semester 2
4040,2017-18,Yes,Yes,MUSIC4075,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Music Criticism in Theory and Practice,Either Semester 1 or Semester 2
4041,2017-18,No,No,MUSIC4076P,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Music General Paper,Repeated in Semesters 1 and 2
4042,2017-18,Yes,Yes,MUSIC4062,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Music of Scotland through the Long 18th Century - to start in 2017-18,Either Semester 1 or Semester 2 (Alternate Years)
4043,2017-18,Yes,Yes,MUSIC4089,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Musical Culture in the Long Nineteenth Century,Semester 1 (Alternate Years)
4044,2017-18,,Yes,MUSIC4020,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,"Musical Techniques,",Runs Throughout Semesters 1 and 2
4045,2017-18,Yes,Yes,MUSIC4077,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Notation,Runs Throughout Semesters 1 and 2
4046,2017-18,,Yes,MUSIC4022,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,BMUSHONS),Either Semester 1 or Semester 2 (Alternate Years)
4047,2017-18,Yes,Yes,MUSIC4090,20,Level 4 (SCQF level 10),Higher,School of Culture and Creative Arts,,Performance,Runs Throughout Semesters 1 and 2
4048,2017-18,Yes,Yes,MUSIC4029,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,"Performance (Intermediate, MA)",Runs Throughout Semesters 1 and 2
4049,2017-18,Yes,Yes,MUSIC4078,20,Level 4 (SCQF level 10),20,School of Culture and Creative Arts,,Performance Advanced,Runs Throughout Semesters 1 and 2
4050,2017-18,Yes,Yes,MUSIC4079,40,Level 4 (SCQF level 10),40,School of Culture and Creative Arts,,Performance Advanced,Runs Throughout Semesters 1 and 2
4051,2017-18,Yes,Yes,MUSIC4028,60,Level 4 (SCQF level 10),Advanced,School of Culture and Creative Arts,,Performance Level 4,Runs Throughout Semesters 1 and 2
4052,2017-18,Yes,Yes,MUSIC4080,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Performance Practice,Runs Throughout Semesters 1 and 2
4053,2017-18,Yes,Yes,MUSIC4081,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Popular Music Politics,Semester 2
4054,2017-18,No,No,MUSIC4082,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Research Internship in Music,Runs Throughout Semesters 1 and 2
4055,2017-18,,Yes,MUSIC4038,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Romantic,Semester 2 (Alternate Years)
4056,2017-18,No,No,MUSIC4083,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Sonic Arts: Individual Creative Project,Semester 2
4057,2017-18,No,No,MUSIC4084,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Sonic Arts: Interacting with,Runs Throughout Semesters 1 and 2
4058,2017-18,Yes,Yes,MUSIC4085,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Sonic Arts: Interactive Audiovisual Media,Semester 2
4059,2017-18,No,No,MUSIC4086,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Sonic Arts: Performance Project,Semester 1
4060,2017-18,Yes,Yes,MUSIC4087,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Sonic Arts: Sound for Narrative Film,Semester 1
4061,2017-18,,Yes,MUSIC5053,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Audiovisual Composition,Semester 2
4062,2017-18,No,No,MUSIC5083P,60,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Composition Portfolio,Summer
4063,2017-18,,Yes,MUSIC5020,60,Level 5 (SCQF level 11),A,School of Culture and Creative Arts,,Composition Portfolio,Runs Throughout Semesters 1 and 2
4064,2017-18,,Yes,MUSIC5021,60,Level 5 (SCQF level 11),B,School of Culture and Creative Arts,,Composition Portfolio,Runs Throughout Semesters 1 and 2
4065,2017-18,No,Yes,MUSIC5082,40,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,"Composition, Digital and Creative Skills",Semester 1
4066,2017-18,,Yes,MUSIC5054,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Creating with Technology,Semester 1
4067,2017-18,,Yes,MUSIC5003,30,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Creative Practice 1,Semester 2
4068,2017-18,,Yes,MUSIC5004,30,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Creative Practice 2,Semester 2
4069,2017-18,No,Yes,MUSIC5061,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Current Issues in Musicology,Semester 2
4070,2017-18,No,No,MUSIC5081P,60,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Dissertation in Musicology,Summer
4071,2017-18,,Yes,MUSIC5055,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,"Field Recording, Sound and Place",Semester 1
4072,2017-18,No,No,MUSIC5077,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Genders,Either Semester 1 or Semester 2
4073,2017-18,No,No,MUSIC5035P,60,Level 5 (SCQF level 11),major,School of Culture and Creative Arts,,HIPP Assessed Performance,Full Year
4074,2017-18,,No,MUSIC5036,40,Level 5 (SCQF level 11),minor,School of Culture and Creative Arts,,HIPP Assessed Performance,Runs Throughout Semesters 1 and 2
4075,2017-18,No,No,MUSIC5037P,60,Level 5 (SCQF level 11),major,School of Culture and Creative Arts,,HIPP Dissertation,Summer
4076,2017-18,,No,MUSIC5038,40,Level 5 (SCQF level 11),minor,School of Culture and Creative Arts,,HIPP Dissertation,Summer
4077,2017-18,,No,MUSIC5039,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,HIPP Practical Portfolio,Semester 2
4078,2017-18,,No,MUSIC5040,40,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,HIPP Practical Presentation,Semester 1
4079,2017-18,,No,MUSIC5041,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,HIPP Seminar 1,Semester 1
4080,2017-18,,No,MUSIC5042,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,HIPP Seminar 2,Semester 2
4081,2017-18,No,No,MUSIC5078,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Historiography & Criticism,Either Semester 1 or Semester 2
4082,2017-18,No,Yes,MUSIC5084,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Individual Creative Practice,Semester 2
