,date,destination,note,origin,price,url
1020,2017-01-22,Tokio,,GDL,17064.0,http://www.vuelax.com/2017/01/22/gdl-tokio-17064-sin-pasar-eeuu-9-noches-hospedaje-21573-mxn/
1021,2017-01-22,Seúl,,GDL,14999.0,http://www.vuelax.com/2017/01/22/gdl-seul-14999/
1022,2017-01-22,Costa Rica,,GDL,4299.0,http://www.vuelax.com/2017/01/22/gdl-costa-rica-4299/
1023,2017-01-21,Corea,,CDMX,15999.0,http://www.vuelax.com/2017/01/21/cdmx-corea-15999/
1024,2017-01-21,París,,CDMX,16844.0,http://www.vuelax.com/2017/01/21/cdmx-paris-16844-ejemplo-8-noches-hospedaje-vuelos-desayunos-21306-mxn/
1025,2017-01-21,Medellín,,CDMX,4399.0,http://www.vuelax.com/2017/01/21/cdmx-medellin-4399/
1026,2017-01-19,Costa Rica,,CDMX,5399.0,http://www.vuelax.com/2017/01/19/cdmx-costa-rica-5399/
1027,2017-01-19,Helsinki,,CDMX,16876.0,http://www.vuelax.com/2017/01/19/cdmx-helsinki-16876-8-noches-hospedaje-21345-mxn/
1028,2017-01-18,Islandia,,L.A.,7749.0,http://www.vuelax.com/2017/01/18/l-islandia-7749-2/
1029,2017-01-18,Cartagena,,CDMX,9399.0,http://www.vuelax.com/2017/01/18/cdmx-cartagena-9399/
1030,2017-01-17,Barcelona,,CDMX,16888.0,http://www.vuelax.com/2017/01/17/cdmx-barcelona-16888-14-noches-hospedaje-vuelos-23082-mxn/
1031,2017-01-16,Bogotá,,CDMX,5748.0,http://www.vuelax.com/2017/01/16/cdmx-bogota-5748-8-noches-hospedaje-7863-mxn/
1032,2017-01-16,Praga,,CDMX,18217.0,http://www.vuelax.com/2017/01/16/cdmx-praga-18217-9-noches-hospedaje-desayunos-vuelos-20705-mxn/
1033,2017-01-15,Amsterdam,,CDMX,17181.0,http://www.vuelax.com/2017/01/15/verano-cdmx-amsterdam-17181/
1034,2017-01-15,"Dublin, Irlanda",,CDMX,17465.0,http://www.vuelax.com/2017/01/15/cdmx-dublin-irlanda-17465-14-noches-hospedaje-desayunos-vuelos-22223/
1035,2017-01-15,Cancún,,CDMX y GDL,1999.0,http://www.vuelax.com/2017/01/15/cdmx-cancun-1999-3/
1036,2017-01-14,La Habana,,CDMX,6499.0,http://www.vuelax.com/2017/01/14/cdmx-la-habana-6499/
1037,2017-01-14,India,,CDMX,11999.0,http://www.vuelax.com/2017/01/14/cdmx-india-11999/
1038,2017-01-14,Israel,,CDMX,13999.0,http://www.vuelax.com/2017/01/14/cdmx-israel-13999/
1039,2017-01-13,Roma,,CDMX,16129.0,http://www.vuelax.com/2017/01/13/cdmx-roma-16129-10-noches-hospedaje-vuelos-desayunos-20453-mxn/
1040,2017-01-13,Dubai,,CDMX,18176.0,http://www.vuelax.com/2017/01/13/cdmx-dubai-18176-11-noches-hospedaje-desayunos-vuelos-25370-mxn/
1041,2017-01-12,El Cairo,,CDMX,21999.0,http://www.vuelax.com/2017/01/12/cdmx-cairo-21999-2/
1042,2017-01-12,Amsterdam,,CDMX,15828.0,http://www.vuelax.com/2017/01/12/cdmx-amsterdam-15828-14-noches-hospedaje-vuelos-desayunos-23107-mxn/
1043,2017-01-11,NYC,,CDMX,4299.0,http://www.vuelax.com/2017/01/11/cdmx-nyc-4299/
1044,2017-01-10,Cuzco,,CDMX,9999.0,http://www.vuelax.com/2017/01/10/cdmx-cuzco-9999/
1045,2017-01-10,"San José, Costa Rica",,GDL,4902.0,http://www.vuelax.com/2017/01/10/gdl-san-jose-costa-rica-4902-7-noches-hospedaje-desayunos-vuelos-6688-mxn/
1046,2017-01-09,Miami,,CDMX,3999.0,http://www.vuelax.com/2017/01/09/cdmx-miami-3999-2/
1047,2017-01-09,Osaka,,CDMX,16726.0,http://www.vuelax.com/2017/01/09/cdmx-osaka-16726-13-noches-hospedaje-vuelos-23870-mxn/
1048,2017-01-08,Islandia,,L.A.,7499.0,http://www.vuelax.com/2017/01/08/l-islandia-7499-2/
1049,2017-01-08,Nueva Delhi,,CDMX,19835.0,http://www.vuelax.com/2017/01/08/cdmx-nueva-delhi-19835-semana-santa-sin-pasar-eeuu/
1050,2017-01-08,Lima,,CDMX,6499.0,http://www.vuelax.com/2017/01/08/cdmx-lima-6499/
1051,2017-01-07,Oslo,,Los Ángeles,5499.0,http://www.vuelax.com/2017/01/07/los-angeles-oslo-5499/
1052,2017-01-07,Santiago,,CDMX,12932.0,http://www.vuelax.com/2017/01/07/cdmx-santiago-12932-13-noches-hospedaje-desayunos-vuelos-16278-mxn/
1053,2017-01-07,Varsovia,,CUN,14999.0,http://www.vuelax.com/2017/01/07/cun-varsovia-14999/
1054,2017-01-06,Bogotá,,CDMX,5999.0,http://www.vuelax.com/2017/01/06/cdmx-bogota-5999/
1055,2017-01-06,"Jeju, Corea",,CDMX y GDL,15727.0,http://www.vuelax.com/2017/01/06/cdmx-gdl-jeju-corea-15727-13-noches-hospedaje-desayunos-vuelos-19989-mxn/
1056,2017-01-05,Moscú,,CDMX,18139.0,http://www.vuelax.com/2017/01/05/cdmx-moscu-18139-13-noches-hospedaje-vuelos-21243-mxn/
1057,2017-01-05,Beijing,,LA,10071.0,http://www.vuelax.com/2017/01/05/fechas-semana-santa-la-beijing-10071-12-noches-hospedaje-desayunos-vuelos-12941-mxn/
1058,2017-01-04,NYC,,CDMX,3999.0,http://www.vuelax.com/2017/01/04/cdmx-nyc-3999/
1059,2017-01-04,Vallarta,,CDMX,1699.0,http://www.vuelax.com/2017/01/04/cdmx-vallarta-1699/
1060,2017-01-04,Seúl,,LA,11367.0,http://www.vuelax.com/2017/01/04/disponible-semana-santa-la-seul-11367-7-noches-hospedaje-desayunos-vuelos-13488-mxn/
1061,2017-01-03,Amsterdam,,CUN,9399.0,http://www.vuelax.com/2017/01/03/cun-amsterdam-9399/
1062,2017-01-02,Medellín,,CDMX,5999.0,http://www.vuelax.com/2017/01/02/cdmx-medellin-5999/
1063,2017-01-02,Bruselas,,CUN,9399.0,http://www.vuelax.com/2017/01/02/cun-bruselas-9399/
1064,2017-01-02,Tokio,,GDL,16150.0,http://www.vuelax.com/2017/01/02/gdl-tokio-16150-8-noches-hospedaje-desayunos-vuelos-19842-pesos/
1065,2017-01-01,Cancún,,CDMX,1999.0,http://www.vuelax.com/2017/01/01/cdmx-cancun-1999-2/
1066,2017-01-01,Tailandia,,L.A.,9199.0,http://www.vuelax.com/2017/01/01/l-tailandia-9199/
1067,2017-01-01,"Shanghai, China",,"CDMX , GDL y CUN",13737.0,http://www.vuelax.com/2017/01/01/cdmx-gdl-cun-shanghai-china-13737-12-noches-hospedaje-16894-mxn/
1068,2016-12-31,Oranjestad,,CDMX,7999.0,http://www.vuelax.com/2016/12/31/cdmx-oranjestad-7999/
1069,2016-12-31,Chicago,,CDMX,4299.0,http://www.vuelax.com/2016/12/31/cdmx-chicago-4299/
1070,2016-12-31,Puerto Rico,,CUN,2999.0,http://www.vuelax.com/2016/12/31/cun-puerto-rico-2999/
1071,2016-12-31,Chetumal,,CDMX,1399.0,http://www.vuelax.com/2016/12/31/cdmx-chetumal-1399-3/
1072,2016-12-30,Suecia,,L.A.,5499.0,http://www.vuelax.com/2016/12/30/l-suecia-5499/
1073,2016-12-30,Holanda,,CUN,9001.0,http://www.vuelax.com/2016/12/30/cun-holanda-9001/
1074,2016-12-29,Islandia,,L.A.,7499.0,http://www.vuelax.com/2016/12/29/l-islandia-7499/
1075,2016-12-28,Noruega,,L.A.,5149.0,http://www.vuelax.com/2016/12/28/l-noruega-5149/
1076,2016-12-27,CANCÚN,,MTY y CDMX,1799.0,http://www.vuelax.com/2016/12/27/mty-cdmx-cancun-1799-2/
1077,2016-12-27,Milán,,CUN,11499.0,http://www.vuelax.com/2016/12/27/cun-milan-11499/
1078,2016-12-27,NY en Semana Santa,,CDMX,4103.0,http://www.vuelax.com/2016/12/27/cdmx-ny-semana-santa-4103/
1079,2016-12-26,Orlando,,CDMX,3399.0,http://www.vuelax.com/2016/12/26/cdmx-orlando-3399/
1080,2016-12-26,NYC,,CUN,2999.0,http://www.vuelax.com/2016/12/26/cun-nyc-2999/
1081,2016-12-25,París,,CUN,10999.0,http://www.vuelax.com/2016/12/25/cun-paris-10999/
1082,2016-12-25,Miami,,CDMX,3999.0,http://www.vuelax.com/2016/12/25/cdmx-miami-3999/
1083,2016-12-25,"Teherán, Irán",,"CDMX, CUN, MTY, GDL",21340.0,http://www.vuelax.com/2016/12/25/cdmx-cun-mty-gdl-teheran-iran-21340/
1084,2016-12-24,Tijuana,,"CDMX, GDL y MTY",2138.0,http://www.vuelax.com/2016/12/24/cdmx-gdl-mty-tijuana-2138-ideal-llegar-los-angeles/
1085,2016-12-24,NYC,,CDMX,4199.0,http://www.vuelax.com/2016/12/24/cdmx-nyc-4199/
1086,2016-12-24,Yellowknife,,CDMX,11376.0,http://www.vuelax.com/2016/12/24/cdmx-yellowknife-11376-sin-pasar-eeuu/
1087,2016-12-24,Londres,,L.A.,7199.0,http://www.vuelax.com/2016/12/24/l-londres-7199/
1088,2016-12-24,Manchester,,CDMX,13799.0,http://www.vuelax.com/2016/12/24/cdmx-manchester-13799/
1089,2016-12-23,Tokio,,GDL,16044.0,http://www.vuelax.com/2016/12/23/sin-pasar-eeuu-gdl-tokio-16044-7-noches-hospedaje-desayunos-vuelos-19164-mxn/
1090,2016-12-23,París,,CUN,14810.0,http://www.vuelax.com/2016/12/23/cun-paris-14810-14-noches-hospedaje-desayunos-vuelos-22277-mxn-sem-santa/
1091,2016-12-21,Costa Rica,,CDMX,5969.0,http://www.vuelax.com/2016/12/21/cdmx-costa-rica-5969-8-noches-hospedaje-desayunos-vuelos-7769-mxn-semana-santa/
1092,2016-12-21,"Busan, Corea",,CDMX y GDL,14669.0,http://www.vuelax.com/2016/12/21/cdmx-gdl-busan-corea-14669-13-noches-hospedaje-vuelos-17056-mxn/
1093,2016-12-20,Okinawa,,LA,10313.0,http://www.vuelax.com/2016/12/20/la-okinawa-10313-11-noches-hospedaje-vuelos-13753-mxn/
1094,2016-12-19,Ixtapa,,CDMX,1399.0,http://www.vuelax.com/2016/12/19/cdmx-ixtapa-1399/
1095,2016-12-19,Vietnam,,CDMX,13699.0,http://www.vuelax.com/2016/12/19/cdmx-vietnam-13699/
1096,2016-12-19,Portland,,CDMX,6406.0,http://www.vuelax.com/2016/12/19/cdmx-portland-6406/
1097,2016-12-18,La Paz,,GDL,1399.0,http://www.vuelax.com/2016/12/18/gdl-la-paz-1399/
1098,2016-12-18,Los Cabos,,"MTY, GDL, CDMX",1399.0,http://www.vuelax.com/2016/12/18/mty-gdl-cdmx-los-cabos-1399/
1099,2016-12-18,Cancún,,MTY,1599.0,http://www.vuelax.com/2016/12/18/mty-cancun-1599/
1100,2016-12-18,Denver,,MTY y GDL,4099.0,http://www.vuelax.com/2016/12/18/mty-gdl-denver-4099/
1101,2016-12-17,NYC,,CUN,3199.0,http://www.vuelax.com/2016/12/17/cun-nyc-3199/
1102,2016-12-17,Vallarta,,CDMX,1999.0,http://www.vuelax.com/2016/12/17/cdmx-vallarta-1999/
1103,2016-12-17,Noruega,,L.A.,5399.0,http://www.vuelax.com/2016/12/17/l-noruega-5399/
1104,2016-12-16,Madrid,,CDMX,16535.0,http://www.vuelax.com/2016/12/16/cdmx-madrid-16535-10-noches-hospedaje-vuelos-desayunos-20120-mxn/
1105,2016-12-16,Bogotá,,CDMX,4844.0,http://www.vuelax.com/2016/12/16/cdmx-bogota-4844-10-noches-hospedaje-desayunos-vuelos-6637-mxn/
1106,2016-12-15,Cancún,,MTY y CDMX,1799.0,http://www.vuelax.com/2016/12/15/mty-cdmx-cancun-1799/
1107,2016-12-15,Guatemala,,CDMX,4842.0,http://www.vuelax.com/2016/12/15/cdmx-guatemala-4842-3-noches-hospedaje-vuelos-fin-semana-santa-5446-mxn/
1108,2016-12-15,Anchorage,,CDMX y GDL,8465.0,http://www.vuelax.com/2016/12/15/cdmx-gdl-anchorage-8465/
1109,2016-12-14,NYC,,GDL,4058.0,http://www.vuelax.com/2016/12/14/gdl-nyc-4058-disponible-navidad-ano-nuevo/
1110,2016-12-14,Oakland,,CDMX y GDL,4058.0,http://www.vuelax.com/2016/12/14/cdmx-gdl-oakland-4058-ultimo-minuto-pasa-navidad-ano-nuevo-sf/
1111,2016-12-13,Nueva Delhi,,CDMX,19012.0,http://www.vuelax.com/2016/12/13/cdmx-nueva-delhi-19012-13-noches-hospedaje-desayunos-vuelos-21377-mxn/
1112,2016-12-13,La Habana,,CUN,3456.0,http://www.vuelax.com/2016/12/13/cun-la-habana-3627-7-noches-hospedaje-vuelos-5136-mxn/
1113,2016-12-12,Miami,,CUN,2878.0,http://www.vuelax.com/2016/12/12/cun-miami-2878-8-noches-hospedaje-desayunos-vuelos-6853-mxn/
1114,2016-12-12,"Livingstone, Zambia",,CDMX,21056.0,http://www.vuelax.com/2016/12/12/cdmx-livingstone-zambia-21056-13-noches-hospedaje-desayunos-vuelos-shuttle-aeropuerto-hostal-las-cataratas-victoria-23180-mxn/
1115,2016-12-12,San José,,"GDL, CUN y CDMX",4999.0,http://www.vuelax.com/2016/12/12/gdl-cdmx-san-jose-4999/
1116,2016-12-12,Tuxtla Gutierrez,,"CDMX, MTY y GDL",2268.0,http://www.vuelax.com/2016/12/12/cdmx-mty-gdl-tuxtla-gutierrez-2268-3-noches-hospedaje-desayunos-vuelo-2688-pesos/
1117,2016-12-11,Costa Rica,,CDMX,4999.0,http://www.vuelax.com/2016/12/11/cdmx-costa-rica-4999/
1118,2016-12-11,Estocolmo,,L.A.,5999.0,http://www.vuelax.com/2016/12/11/l-estocolmo-5999/
1119,2016-12-11,Medellín,,CDMX,5499.0,http://www.vuelax.com/2016/12/11/cdmx-medellin-5499/
1120,2016-12-10,Bangkok,,L.A.,8999.0,http://www.vuelax.com/2016/12/10/l-bangkok-8999/
1121,2016-12-10,Chetumal,,CDMX,1399.0,http://www.vuelax.com/2016/12/10/cdmx-chetumal-1399-2/
1122,2016-12-09,San Salvador,,CDMX,4926.0,http://www.vuelax.com/2016/12/09/cdmx-san-salvador-4926-opcion-hospedaje-vuelo-desde-6554-mxn/
1123,2016-12-09,Bangkok,,CDMX y GDL,15290.0,http://www.vuelax.com/2016/12/09/cdmx-gdl-bangkok-15290-opcion-hospedaje-desayunos-vuelo-semana-santa-17693-mxn/
1124,2016-12-08,Hong Kong,,LA,8999.0,http://www.vuelax.com/2016/12/08/la-hong-kong-8999/
1125,2016-12-08,NYC,,CDMX,4999.0,http://www.vuelax.com/2016/12/08/cdmx-nyc-4999-2/
1126,2016-12-08,Bermuda,,CDMX,10943.0,http://www.vuelax.com/2016/12/08/cdmx-bermuda-10943/
1127,2016-12-07,Amsterdam,,CDMX y muchas ciudades,12958.0,http://www.vuelax.com/2016/12/07/cdmx-muchas-ciudades-amsterdam-12958/
1128,2016-12-07,La Habana,,CDMX,5233.0,http://www.vuelax.com/2016/12/07/cdmx-la-habana-5233-opciones-hospedaje-desde-219-mxn-la-noche/
1129,2016-12-06,Tokio,,CDMX y muchas ciudades más,13978.0,http://www.vuelax.com/2016/12/06/cdmx-tokio-13978-opcion-hospedaje-desayuno-desde-463-mxn-la-noche/
1130,2016-12-06,NYC,,CDMX,4999.0,http://www.vuelax.com/2016/12/06/cdmx-nyc-4999/
1131,2016-12-06,París,,CDMX y muchas ciudades,14783.0,http://www.vuelax.com/2016/12/06/cdmx-paris-14783-opcion-hospedaje-desayuno-desde-592-mxn-persona/
1132,2016-12-05,Londres,,CDMX y muchas ciudades,12883.0,http://www.vuelax.com/2016/12/05/cdmx-muchas-ciudades-londres-12883-opcion-hospedaje-desayuno-desde-421-mxn-la-noche/
1133,2016-12-05,Panamá,,CDMX y muchas ciudades,4566.0,http://www.vuelax.com/2016/12/05/cdmx-panama-4566-opcion-hospedaje-desayuno-desde-330-mxn-la-noche/
1134,2016-12-05,Cancún,,CDMX,2119.0,http://www.vuelax.com/2016/12/05/cdmx-cancun-2119/
1135,2016-12-05,Vancouver,,CDMX y muchas ciudades,5514.0,http://www.vuelax.com/2016/12/05/cdmx-muchas-ciudades-vancouver-5514-opciones-hospedaje-desayuno-desde-482-mxn-la-noche/
1136,2016-12-05,Montreal,,CDMX,5172.0,http://www.vuelax.com/2016/12/05/cdmx-montreal-5172-opciones-hospedaje-desayuno-desde-325-mxn-la-noche/
1137,2016-12-05,Toronto,,CDMX,4738.0,http://www.vuelax.com/2016/12/05/cdmx-toronto-4738-opciones-hospedaje-desayuno-desde-451-mxn-la-noche/
1138,2016-12-04,Madrid,,CDMX,14131.0,http://www.vuelax.com/2016/12/04/cdmx-madrid-14131-opciones-hospedaje-desayuno-desde-375-mxn-la-noche/
1139,2016-12-04,Dubái,,"CDMX, MTY",16499.0,http://www.vuelax.com/2016/12/04/cdmx-mty-dubai-16499/
1140,2016-12-03,Canadá,,CUN,5449.0,http://www.vuelax.com/2016/12/03/cun-canada-5449/
1141,2016-12-02,El Cairo,,CDMX,21999.0,http://www.vuelax.com/2016/12/02/cdmx-cairo-21999/
1142,2016-12-02,"Nassau, Bahamas",,CDMX,7311.0,http://www.vuelax.com/2016/12/02/cdmx-nassau-bahamas-7311/
1143,2016-12-01,Río,,CDMX,10999.0,http://www.vuelax.com/2016/12/01/cdmx-rio-10999/
1144,2016-12-01,Chetumal,,CDMX,1399.0,http://www.vuelax.com/2016/12/01/cdmx-chetumal-1399/
1145,2016-12-01,"Yellowknife, Canadá",,"CDMX, MTY, CUN, GDL",11387.0,http://www.vuelax.com/2016/12/01/cdmx-mty-cun-gdl-yellowknife-canada-11387/
1146,2016-11-30,"San Juan, Puerto Rico",,CDMX,5986.0,http://www.vuelax.com/2016/11/30/cdmx-san-juan-puerto-rico-5986-opciones-hospedaje-desayuno-desde-471-mxn-la-noche/
1147,2016-11-30,Punta Arenas,,CDMX,12714.0,http://www.vuelax.com/2016/11/30/cdmx-punta-arena-12714-opciones-hospedaje-desayuno-desde-398-mxn-la-noche/
1148,2016-11-29,Cartagena,,CDMX,6499.0,http://www.vuelax.com/2016/11/29/cdmx-cartagena-6499/
1149,2016-11-29,Tokio,,CDMX,10186.0,http://www.vuelax.com/2016/11/29/cdmx-tokio-10186/
1150,2016-11-29,"Windhoek, Namibia",,CDMX,17178.0,http://www.vuelax.com/2016/11/29/cdmx-windhoek-namibia/
1151,2016-11-28,La Habana,,CUN,2966.0,http://www.vuelax.com/2016/11/28/cun-la-habana-2966-opciones-hospedaje-desde-219-mxn-la-noche/
1152,2016-11-27,Alemania,,CUN,10169.0,http://www.vuelax.com/2016/11/27/cun-alemania-10169/
1153,2016-11-27,Miami,,"CUN, CDMX y GDL",3999.0,http://www.vuelax.com/2016/11/27/cun-cdmx-gdl-miami-3999/
1154,2016-11-26,Cancún,,CDMX,1949.0,http://www.vuelax.com/2016/11/26/cdmx-cancun-1949/
1155,2016-11-26,Noruega,,L.A.,6149.0,http://www.vuelax.com/2016/11/26/l-noruega-6149/
1156,2016-11-26,Islandia,,L.A.,7749.0,http://www.vuelax.com/2016/11/26/l-islandia-7749/
1157,2016-11-25,Nueva Delhi sin pasar por EEUU,,CDMX,20010.0,http://www.vuelax.com/2016/11/25/cdmx-nueva-delhi-sin-pasar-eeuu-20010-hospedaje-desde-211-mxn-la-noche-desayuno/
1158,2016-11-25,Lima,,CDMX,6105.0,http://www.vuelax.com/2016/11/25/cdmx-lima-6105-hospedaje-desde-227-mxn-la-noche-desayuno/
1159,2016-11-24,Katmandú,,CDMX,21498.0,http://www.vuelax.com/2016/11/24/cdmx-katmandu-21498-hospedaje-desde-223-mxn-la-noche-desayuno/
1160,2016-11-24,Tokio,,GDL,16047.0,http://www.vuelax.com/2016/11/24/japon/
1161,2016-11-23,Mérida,,"CDMX, GDL y MTY",1818.0,http://www.vuelax.com/2016/11/23/cdmx-gdl-mty-merida-1818-6-noches-hospedaje-desayunos-vuelo-3132-mxn/
1162,2016-11-23,Madrid,,CUN,11249.0,http://www.vuelax.com/2016/11/23/cun-madrid-11249-13-noches-hospedaje-desayunos-vuelo-15568-mxn/
1163,2016-11-22,Rio,,CDMX,11789.0,http://www.vuelax.com/2016/11/22/cdmx-rio-11789-9-noches-hospedaje-desayunos-vuelo-16465-mxn/
1164,2016-11-21,Costa Rica,,GDL,3499.0,http://www.vuelax.com/2016/11/21/gdl-costa-rica-3499/
1165,2016-11-21,Palenque,,CDMX,2293.0,http://www.vuelax.com/2016/11/21/cdmx-palenque-2293/
1166,2016-11-20,La Habana,,CUN,2499.0,http://www.vuelax.com/2016/11/20/cun-la-habana-2499/
1167,2016-11-20,Medellín,,CDMX,5190.0,http://www.vuelax.com/2016/11/20/cdmx-medellin-5190/
1168,2016-11-19,Estambul,,CDMX,15651.0,http://www.vuelax.com/2016/11/19/estambul/
1169,2016-11-19,Toronto,,CUN,4900.0,http://www.vuelax.com/2016/11/19/cun-toronto-4900/
1170,2016-11-19,CUN,,CDMX,1999.0,http://www.vuelax.com/2016/11/19/cdmx-cun-1999/
1171,2016-11-18,Madrid,,CDMX y más ciudades,15176.0,http://www.vuelax.com/2016/11/18/madrid/
1172,2016-11-18,Bogotá,,CDMX y muchas ciudades más,4486.0,http://www.vuelax.com/2016/11/18/cdmx-muchas-ciudades-mas-bogota-4486-8-noches-hospedaje-desayuno-vuelo-5884-mxn/
1173,2016-11-17,Tokio,,CDMX,9804.0,http://www.vuelax.com/2016/11/17/cdmx-tokio-9804-13-noches-hospedaje-vuelo-desayunos-18423-mxn/
1174,2016-11-16,Amsterdam,,CDMX y muchas ciudades,13983.0,http://www.vuelax.com/2016/11/16/cdmx-muchas-ciudades-amsterdam-13983-12-noches-hospedaje-desayuno-vuelo-19944-mxn/
1175,2016-11-16,"Kuala Lumpur, Malasia",,GDL y CDMX,14176.0,http://www.vuelax.com/2016/11/16/gdl-cdmx-kuala-lumpur-malasia-14176-14-noches-hospedaje-vuelo-desayuno-17874-mxn/
1176,2016-11-15,Shanghai,,"CDMX, GDL y CUN",14735.0,http://www.vuelax.com/2016/11/15/shanghai/
1177,2016-11-13,Cancún,,CDMX,1999.0,http://www.vuelax.com/2016/11/13/cdmx-cancun-1999/
1178,2016-11-13,Noruega,,L.A.,6900.0,http://www.vuelax.com/2016/11/13/l-noruega-6900/
1179,2016-11-12,Toronto,,CUN,5199.0,http://www.vuelax.com/2016/11/12/cun-canaa-5199/
1180,2016-11-12,Huatulco,,CDMX,1299.0,http://www.vuelax.com/2016/11/12/cdmx-huatulco-1299/
1181,2016-11-11,Yucatán,,"MTY, GDL, CDMX",1439.0,http://www.vuelax.com/2016/11/11/mty-gdl-cdmx-1439/
1182,2016-11-11,Buenos Aires,,CDMX,12084.0,http://www.vuelax.com/2016/11/11/cdmx-buenos-aires-12084-hospedaje-desayunos-13875-pesos/
1183,2016-11-10,Orlando,,CDMX,3331.0,http://www.vuelax.com/2016/11/10/cdmx-orlando-3331/
1184,2016-11-10,Munich en semana santa,,CDMX,14883.0,http://www.vuelax.com/2016/11/10/cdmx-munich-semana-santa-14883-hospedaje-18572-pesos/
1185,2016-11-10,Los Ángeles,,CDMX,3724.0,http://www.vuelax.com/2016/11/10/ultimo-minuto-cdmx-los-angeles-3724/
1186,2016-11-09,Holanda,,CUN,9441.0,http://www.vuelax.com/2016/11/09/cun-holanda-9441/
1187,2016-11-09,Lima,,CDMX,5626.0,http://www.vuelax.com/2016/11/09/cdmx-lima-5626/
1188,2016-11-08,"Tokyo, Japón",,CDMX,15399.0,http://www.vuelax.com/2016/11/08/cdmx-tokyo-japon-15399-hospedaje-desayunos-24499/
1189,2016-11-07,Vietnam,,CDMX,12290.0,http://www.vuelax.com/2016/11/07/cdmx-vietnam-11990/
1190,2016-11-07,Puerto Escondido,,CDMX,1239.0,http://www.vuelax.com/2016/11/07/cdmx-puerto-escondido-1239/
1191,2016-11-06,Vallarta,,"CDMX, MTY",1390.0,http://www.vuelax.com/2016/11/06/cdmx-mty-vallarta-1390/
1192,2016-11-06,Bélgica,,CUN,8063.0,http://www.vuelax.com/2016/11/06/cun-belgica-8063/
1193,2016-11-06,Alemania,,L.A.,7290.0,http://www.vuelax.com/2016/11/06/l-berlin-7290/
1194,2016-11-05,Manchester,,CUN,9921.0,http://www.vuelax.com/2016/11/05/cun-manchester-9921/
1195,2016-11-05,Los Cabos,,"MTY, CDMX, GDL",1390.0,http://www.vuelax.com/2016/11/05/cdmx-los-cabos-1390/
1196,2016-11-07,"Chiang Mai, Tailandia",,CDMX,14959.0,http://www.vuelax.com/2016/11/07/cdmx-a-chiang-mai-tailandia/
1197,2016-11-04,La Paz,,"GDL, CDMX",1490.0,http://www.vuelax.com/2016/11/04/gdl-cdmx-la-paz-1490/
1198,2016-11-04,Noruega,,L.A.,6490.0,http://www.vuelax.com/2016/11/04/l-noruega-6490/
1199,2016-11-03,"Ciudad del Cabo, Sudáfrica",,CDMX,15137.0,http://www.vuelax.com/2016/11/03/cdmx-ciudad-del-cabo-sudafrica-15137/
1200,2016-11-03,Pto Escondido,,CDMX,1259.0,http://www.vuelax.com/2016/11/03/cdmx-a-pto-escondido-1259/
1201,2016-11-03,Bruselas,,CUN,8443.0,http://www.vuelax.com/2016/11/03/cun-a-bruselas-8443/
1202,2016-11-03,Amazonas,,CDMX,6015.0,http://www.vuelax.com/2016/11/03/cdmx-a-amazonas-6015/
1203,2016-11-01,Tokyo,,CDMX,14931.0,http://www.vuelax.com/2016/11/01/cdmx-a-tokyo-14931/
1204,2016-11-04,Cusco,,CDMX,5664.0,http://www.vuelax.com/2016/11/04/cdmx-a-cusco-5250/
1205,2016-11-01,Islandia,,L.A.,7745.0,http://www.vuelax.com/2016/11/01/l-a-a-islandia-7745/
1206,2016-11-01,Los Ángeles,,CDMX,4119.0,http://www.vuelax.com/2016/11/01/cdmx-a-los-angeles/
1207,2016-10-31,Montreal,,CDMX,8042.0,http://www.vuelax.com/2016/10/31/1327/
1208,2016-10-31,Cancún,,VARIOS ESTADOS,1999.0,http://www.vuelax.com/2016/10/31/cdmx-a-cancun-1999/
1209,2016-10-31,Madrid,,CUN,11279.0,http://www.vuelax.com/2016/10/31/cun-a-madrid-10504/
1210,2016-10-30,China,,Los Ángeles,7900.0,http://www.vuelax.com/2016/10/30/cdmx-a-china/
1211,2016-10-29,Chetumal,,CDMX,1542.0,http://www.vuelax.com/2016/10/29/cdmx-a-chetumal-1542/
1212,2016-10-29,Bogotá,,CDMX,5023.0,http://www.vuelax.com/2016/10/29/cdmx-a-bogota/
1213,2016-10-28,París,,CDMX y muchas ciudades de México,14901.0,http://www.vuelax.com/2016/10/28/cdmx-y-muchas-ciudades-de-mexico-a-paris-14901/
1214,2016-10-28,Suecia,,L.A.,5941.0,http://www.vuelax.com/2016/10/28/l-a-a-suecia/
1215,2016-10-28,NYC,,CDMX,3759.0,http://www.vuelax.com/2016/10/28/cdmx-nyc/
1216,2016-10-27,San Francisco,,GDL,4091.0,http://www.vuelax.com/2016/10/27/gdl-a-san-francisco/
1217,2016-10-27,Corea,,CDMX,12291.0,http://www.vuelax.com/2016/10/27/cdmx-a-corea/
1218,2016-10-27,"San Juan, Puerto Rico",,CDMX,5197.0,http://www.vuelax.com/2016/10/27/cdmx-a-san-juan-puerto-rico-5197/
1219,2016-10-26,La Habana,,CUN,3590.0,http://www.vuelax.com/2016/10/26/cun-a-la-habana/
1220,2016-10-26,2 países,,CDMX,3250.0,http://www.vuelax.com/2016/10/26/cdmx-a-2-paises/
1221,2016-10-26,Chile,,CDMX,7888.0,http://www.vuelax.com/2016/10/26/cdmx-a-chile/
1222,2016-10-25,NYC,,"MTY, GDL, CDMX",4690.0,http://www.vuelax.com/2016/10/25/mty-gdl-cdmx-nyc/
